"time","id","x","y","goal_x","goal_y","goal_id"
"276",27.5,3,-3.50948132580075,1.89853566912542,-3.78432014070261,1.63207106781187,"goal eitth"
"277",27.5,1,-0.67872074229958,-1.22992288187978,-0.992928932188134,-1.48558229118394,"goal bwwgj"
"278",27.5,5,-2.56174552147876,-1.92836102615368,-2.73738186269383,-1.63207106781187,"goal aducl"
"279",27.5,4,3.46438890214088,-1.91436639571523,3.68171418835401,-1.63207106781187,"goal xbblv"
"280",27.5,2,-3.91676865234742,-1.10649945678532,-4.00707106781187,-1.55760481078958,"goal bajcv"
"281",28,3,-3.50948132580075,1.89853566912542,-3.78432014070261,1.63207106781187,"goal eitth"
"282",28,1,-0.67872074229958,-1.22992288187978,-0.992928932188134,-1.48558229118394,"goal bwwgj"
"283",28,5,-2.56174552147876,-1.92836102615368,-3.38455161472363,1.63207106781187,"goal kckdb"
"284",28,4,3.46438890214088,-1.91436639571523,3.68171418835401,-1.63207106781187,"goal xbblv"
"285",28,2,-3.91676865234742,-1.10649945678532,-4.00707106781187,-1.55760481078958,"goal bajcv"
"286",28.5,3,-3.50948132580075,1.89853566912542,-4.00707106781187,-0.129142929328494,"goal plldy"
"287",28.5,1,-0.67872074229958,-1.22992288187978,-0.992928932188134,-1.48558229118394,"goal bwwgj"
"288",28.5,5,-2.56174552147876,-1.92836102615368,-3.38455161472363,1.63207106781187,"goal kckdb"
"289",28.5,4,3.46438890214088,-1.91436639571523,3.68171418835401,-1.63207106781187,"goal xbblv"
"290",28.5,2,-3.91676865234742,-1.10649945678532,-4.00707106781187,-1.55760481078958,"goal bajcv"
"291",29,3,-3.50948132580075,1.89853566912542,-4.00707106781187,-0.129142929328494,"goal plldy"
"292",29,1,-0.67872074229958,-1.22992288187978,-0.992928932188134,-1.48558229118394,"goal bwwgj"
"293",29,5,-2.56174552147876,-1.92836102615368,-3.38455161472363,1.63207106781187,"goal kckdb"
"294",29,4,3.46438890214088,-1.91436639571523,3.68171418835401,-1.63207106781187,"goal xbblv"
"295",29,2,-3.91676865234742,-1.10649945678532,-4.00707106781187,-1.55760481078958,"goal bajcv"
"296",29.5,3,-3.50948132580075,1.89853566912542,-4.00707106781187,-0.129142929328494,"goal plldy"
"297",29.5,1,-0.67872074229958,-1.22992288187978,-0.992928932188134,-1.48558229118394,"goal bwwgj"
"298",29.5,5,-2.74924552147876,-1.92836102615368,-3.38455161472363,1.63207106781187,"goal kckdb"
"299",29.5,4,3.46438890214088,-1.91436639571523,3.68171418835401,-1.63207106781187,"goal xbblv"
"300",29.5,2,-3.91676865234742,-1.10649945678532,-4.00707106781187,-1.55760481078958,"goal bajcv"
"301",30,3,-3.69698132580075,1.89853566912542,-4.00707106781187,-0.129142929328494,"goal plldy"
"302",30,1,-0.67872074229958,-1.22992288187978,-0.992928932188134,-1.48558229118394,"goal bwwgj"
"303",30,5,-3.03049552147876,-1.92836102615368,-3.38455161472363,1.63207106781187,"goal kckdb"
"304",30,4,3.46438890214088,-1.91436639571523,3.68171418835401,-1.63207106781187,"goal xbblv"
"305",30,2,-3.91676865234742,-1.10649945678532,-4.00707106781187,-1.55760481078958,"goal bajcv"
"306",30.5,3,-3.97823132580075,1.89853566912542,-4.00707106781187,-0.129142929328494,"goal plldy"
"307",30.5,1,-0.67872074229958,-1.22992288187978,-0.992928932188134,-1.48558229118394,"goal bwwgj"
"308",30.5,5,-3.45237052147876,-1.92836102615368,-3.38455161472363,1.63207106781187,"goal kckdb"
"309",30.5,4,3.46438890214088,-1.91436639571523,-3.65558945880362,1.36792893218813,"goal mhuco"
"310",30.5,2,-3.91676865234742,-1.10649945678532,-4.00707106781187,-1.55760481078958,"goal bajcv"
"311",31,3,-4.37227336772744,1.75511609481463,-4.00707106781187,-0.129142929328494,"goal plldy"
"312",31,1,-0.67872074229958,-1.22992288187978,-0.992928932188134,-1.48558229118394,"goal bwwgj"
"313",31,5,-4.08518302147876,-1.92836102615368,-3.38455161472363,1.63207106781187,"goal kckdb"
"314",31,4,3.46438890214088,-1.91436639571523,-3.65558945880362,1.36792893218813,"goal mhuco"
"315",31,2,-3.91676865234742,-1.10649945678532,-4.00707106781187,-1.55760481078958,"goal bajcv"
"316",31.5,3,-4.37227336772744,1.75511609481463,-4.00707106781187,-0.129142929328494,"goal plldy"
"317",31.5,1,-0.67872074229958,-1.22992288187978,-0.992928932188134,-1.48558229118394,"goal bwwgj"
"318",31.5,5,-4.08518302147876,-1.92836102615368,-3.38455161472363,1.63207106781187,"goal kckdb"
"319",31.5,4,3.46438890214088,-1.91436639571523,-3.65558945880362,1.36792893218813,"goal mhuco"
"320",31.5,2,-3.91676865234742,-1.10649945678532,-4.00707106781187,-1.55760481078958,"goal bajcv"
"321",32,3,-4.23826574271822,1.15064676112999,-4.00707106781187,-0.129142929328494,"goal plldy"
"322",32,1,-0.67872074229958,-1.22992288187978,-1.03234096744335,1.63207106781187,"goal uvvwf"
"323",32,5,-4.44759793268068,-1.41077889310703,-3.38455161472363,1.63207106781187,"goal kckdb"
"324",32,4,3.27688890214088,-1.91436639571523,-3.65558945880362,1.36792893218813,"goal mhuco"
"325",32,2,-3.91676865234742,-1.10649945678532,-4.00707106781187,-1.55760481078958,"goal bajcv"
"326",32.5,3,-4.00168895655357,0.579499875428656,-4.00707106781187,-0.129142929328494,"goal plldy"
"327",32.5,1,-0.67872074229958,-1.22992288187978,-1.03234096744335,1.63207106781187,"goal uvvwf"
"328",32.5,5,-4.52887236520485,-1.10745858157051,-3.38455161472363,1.63207106781187,"goal kckdb"
"329",32.5,4,2.99563890214088,-1.91436639571523,-3.65558945880362,1.36792893218813,"goal mhuco"
"330",32.5,2,-3.91676865234742,-1.10649945678532,-0.992928932188134,1.57082761518694,"goal fuhwr"
"331",33,3,-4.22191686031793,0.394706722605037,-4.00707106781187,-0.129142929328494,"goal plldy"
"332",33,1,-0.67872074229958,-1.22992288187978,-1.03234096744335,1.63207106781187,"goal uvvwf"
"333",33,5,-4.61014679772902,-0.804138270033988,-3.38455161472363,1.63207106781187,"goal kckdb"
"334",33,4,2.57376390214088,-1.91436639571523,-3.65558945880362,1.36792893218813,"goal mhuco"
"335",33,2,-3.73239772570674,-1.07398988796035,-0.992928932188134,1.57082761518694,"goal fuhwr"
"336",33.5,3,-4.22191686031793,0.256097865064092,-4.00707106781187,-0.129142929328494,"goal plldy"
"337",33.5,1,-0.67872074229958,-1.04242288187978,-1.03234096744335,1.63207106781187,"goal uvvwf"
"338",33.5,5,-4.48698590778603,-0.725676129756724,-3.38455161472363,1.63207106781187,"goal kckdb"
"339",33.5,4,1.94095140214088,-1.91436639571523,-3.65558945880362,1.36792893218813,"goal mhuco"
"340",33.5,2,-3.45584133574572,-1.02522553472289,-0.992928932188134,1.57082761518694,"goal fuhwr"
"341",34,3,-4.22191686031793,0.256097865064092,-4.00707106781187,-0.129142929328494,"goal plldy"
"342",34,1,-0.67872074229958,-0.761172881879784,-1.03234096744335,1.63207106781187,"goal uvvwf"
"343",34,5,-4.39862427981432,-0.610521014198436,-3.38455161472363,1.63207106781187,"goal kckdb"
"344",34,4,1.30813890214088,-1.91436639571523,-3.65558945880362,1.36792893218813,"goal mhuco"
"345",34,2,-3.06061213744384,-0.881373870828115,-0.992928932188134,1.57082761518694,"goal fuhwr"
"346",34.5,3,-4.22191686031793,0.256097865064092,-4.00707106781187,-0.129142929328494,"goal plldy"
"347",34.5,1,-0.751867272155769,-0.346338296938258,-1.03234096744335,1.63207106781187,"goal uvvwf"
"348",34.5,5,-4.29177116843611,-0.512608177201833,-3.38455161472363,1.63207106781187,"goal kckdb"
"349",34.5,4,0.991732652140882,-1.91436639571523,-3.65558945880362,1.36792893218813,"goal mhuco"
"350",34.5,2,-2.6969203083324,-0.671396295388555,-0.992928932188134,1.57082761518694,"goal fuhwr"
"351",35,3,-4.22191686031793,0.256097865064092,-4.00707106781187,-0.129142929328494,"goal plldy"
"352",35,1,-0.642809168698621,0.272160942480252,-1.03234096744335,1.63207106781187,"goal uvvwf"
"353",35,5,-4.08393615461219,-0.539970175857863,-3.38455161472363,1.63207106781187,"goal kckdb"
"354",35,4,0.991732652140882,-1.91436639571523,-3.65558945880362,1.36792893218813,"goal mhuco"
"355",35,2,-2.10587646844941,-0.45627393052475,-0.992928932188134,1.57082761518694,"goal fuhwr"
"356",35.5,3,-4.22191686031793,0.256097865064092,-4.00707106781187,-0.129142929328494,"goal plldy"
"357",35.5,1,-0.533751065241473,0.890660181898762,-1.03234096744335,1.63207106781187,"goal uvvwf"
"358",35.5,5,-3.97532628966224,-0.710453514402482,-3.38455161472363,1.63207106781187,"goal kckdb"
"359",35.5,4,0.600188137982991,-1.71054122282034,-3.65558945880362,1.36792893218813,"goal mhuco"
"360",35.5,2,-1.48069393919506,-0.45627393052475,-0.992928932188134,1.57082761518694,"goal fuhwr"
"361",36,3,-4.22191686031793,0.256097865064092,-4.00707106781187,-0.129142929328494,"goal plldy"
"362",36,1,-0.533751065241473,1.5177466342636,-1.03234096744335,1.63207106781187,"goal uvvwf"
"363",36,5,-4.15659690643928,-0.926483423178292,-3.38455161472363,1.63207106781187,"goal kckdb"
"364",36,4,0.382934538750885,-1.33424695082312,-3.65558945880362,1.36792893218813,"goal mhuco"
"365",36,2,-1.17331931989322,-0.402075491956843,-0.992928932188134,1.57082761518694,"goal fuhwr"
"366",36.5,3,-4.22191686031793,0.256097865064092,-4.00707106781187,-0.129142929328494,"goal plldy"
"367",36.5,1,-0.588114559061106,1.82605732841378,-1.03234096744335,1.63207106781187,"goal uvvwf"
"368",36.5,5,-4.52007850354353,-0.775924415984679,-3.38455161472363,1.63207106781187,"goal kckdb"
"369",36.5,4,0.16568093951878,-0.957952678825908,-3.65558945880362,1.36792893218813,"goal mhuco"
"370",36.5,2,-1.0196320102423,-0.37497627267289,-0.992928932188134,1.57082761518694,"goal fuhwr"
"371",37,3,-4.22191686031793,0.256097865064092,-4.00707106781187,-0.129142929328494,"goal plldy"
"372",37,1,-0.588114559061106,1.82605732841378,-1.03234096744335,1.63207106781187,"goal uvvwf"
"373",37,5,-4.63114246082347,-0.617308646774443,-3.38455161472363,1.63207106781187,"goal kckdb"
"374",37,4,0.193665117395001,-0.317009629683348,-3.65558945880362,1.36792893218813,"goal mhuco"
"375",37,2,-0.904354890480253,-0.471705261348405,-0.992928932188134,1.57082761518694,"goal fuhwr"
"376",37.5,3,-4.22191686031793,0.256097865064092,-4.00707106781187,-0.129142929328494,"goal plldy"
"377",37.5,1,-0.588114559061106,1.82605732841378,-1.03234096744335,1.63207106781187,"goal uvvwf"
"378",37.5,5,-4.74220641810341,-0.458692877564208,-3.38455161472363,1.63207106781187,"goal kckdb"
"379",37.5,4,0.193665117395001,-0.317009629683348,-3.65558945880362,1.36792893218813,"goal mhuco"
"380",37.5,2,-0.904354890480253,-0.471705261348405,-0.992928932188134,1.57082761518694,"goal fuhwr"
"381",38,3,-4.22191686031793,0.256097865064092,-4.00707106781187,-0.129142929328494,"goal plldy"
"382",38,1,-0.588114559061106,1.82605732841378,-1.03234096744335,1.63207106781187,"goal uvvwf"
"383",38,5,-4.75052034420705,-0.268272663299373,-3.38455161472363,1.63207106781187,"goal kckdb"
"384",38,4,-0.145643016937827,0.215597454977537,-3.65558945880362,1.36792893218813,"goal mhuco"
"385",38,2,-0.807415135829348,-0.285485725271046,-0.992928932188134,1.57082761518694,"goal fuhwr"
"386",38.5,3,-4.22191686031793,0.256097865064092,-1.83720920441972,1.63207106781187,"goal iusgk"
"387",38.5,1,-0.588114559061106,1.82605732841378,-1.03234096744335,1.63207106781187,"goal uvvwf"
"388",38.5,5,-4.72567963593208,-0.0795887512567261,-3.38455161472363,1.63207106781187,"goal kckdb"
"389",38.5,4,-0.709018852147599,0.478303921355323,-3.65558945880362,1.36792893218813,"goal mhuco"
"390",38.5,2,-0.679805593333514,-0.119181731673818,-0.992928932188134,1.57082761518694,"goal fuhwr"
"391",39,3,-4.22191686031793,0.256097865064092,-1.83720920441972,1.63207106781187,"goal iusgk"
"392",39,1,-0.588114559061106,1.82605732841378,-1.03234096744335,1.63207106781187,"goal uvvwf"
"393",39,5,-4.73811266170526,0.205174356109812,-3.38455161472363,1.63207106781187,"goal kckdb"
"394",39,4,-1.30854204539595,0.638945676829946,-3.65558945880362,1.36792893218813,"goal mhuco"
"395",39,2,-0.488391279589764,0.130274258722025,-0.992928932188134,1.57082761518694,"goal fuhwr"
"396",39.5,3,-4.22191686031793,0.256097865064092,-1.83720920441972,1.63207106781187,"goal iusgk"
"397",39.5,1,-0.588114559061106,1.82605732841378,-1.03234096744335,1.63207106781187,"goal uvvwf"
"398",39.5,5,-4.68239076286528,0.6284241983924,-3.38455161472363,1.63207106781187,"goal kckdb"
"399",39.5,4,-1.9080652386443,0.799587432304569,-3.65558945880362,1.36792893218813,"goal mhuco"
"400",39.5,2,-0.39440985122891,0.428345268429979,-0.992928932188134,1.57082761518694,"goal fuhwr"
"401",40,3,-4.15580623070993,0.359870766853921,-1.83720920441972,1.63207106781187,"goal iusgk"
"402",40,1,-0.588114559061106,1.82605732841378,-1.03234096744335,1.63207106781187,"goal uvvwf"
"403",40,5,-4.59880791460532,1.26329896181628,-3.38455161472363,1.63207106781187,"goal kckdb"
"404",40,4,-2.46973058518302,1.06149628471586,-3.65558945880362,1.36792893218813,"goal mhuco"
"405",40,2,-0.374043763151376,0.583041065705031,-0.992928932188134,1.57082761518694,"goal fuhwr"
"406",40.5,3,-4.1289144402911,0.481171794574831,-1.83720920441972,1.63207106781187,"goal iusgk"
"407",40.5,1,-0.588114559061106,1.82605732841378,-1.03234096744335,1.63207106781187,"goal uvvwf"
"408",40.5,5,-4.40654257059613,1.8730867275504,-3.38455161472363,1.63207106781187,"goal kckdb"
"409",40.5,4,-2.77655442654673,1.08833989253466,-3.65558945880362,1.36792893218813,"goal mhuco"
"410",40.5,2,-0.353677675073842,0.737736862980083,-0.992928932188134,1.57082761518694,"goal fuhwr"
"411",41,3,-4.08833201267771,0.664227295909818,-1.83720920441972,1.63207106781187,"goal iusgk"
"412",41,1,-0.588114559061106,1.82605732841378,2.8656560891167,-1.36792893218813,"goal qlrxn"
"413",41,5,-4.40654257059613,1.8730867275504,-3.38455161472363,1.63207106781187,"goal kckdb"
"414",41,4,-2.92996634722859,1.10176169644406,-3.65558945880362,1.36792893218813,"goal mhuco"
"415",41,2,-0.455324986521903,0.848665438074189,-0.992928932188134,1.57082761518694,"goal fuhwr"
"416",41.5,3,-4.18301871073386,0.92437686074181,-1.83720920441972,1.63207106781187,"goal iusgk"
"417",41.5,1,-0.588114559061106,1.82605732841378,2.8656560891167,-1.36792893218813,"goal qlrxn"
"418",41.5,5,-4.0993183303609,1.94119670184509,-3.38455161472363,1.63207106781187,"goal kckdb"
"419",41.5,4,-3.08337826791044,1.11518350035346,-3.65558945880362,1.36792893218813,"goal mhuco"
"420",41.5,2,-0.455324986521903,0.848665438074189,-2.45206814536043,-0.132071067811865,"goal szwmu"
"421",42,3,-4.20701904160977,1.06048950090317,-1.83720920441972,1.63207106781187,"goal iusgk"
"422",42,1,-0.588114559061106,1.82605732841378,2.8656560891167,-1.36792893218813,"goal qlrxn"
"423",42,5,-3.63415363535172,1.87995660795765,-3.38455161472363,1.63207106781187,"goal kckdb"
"424",42,4,-3.2312317692664,1.07556627406702,-3.65558945880362,1.36792893218813,"goal mhuco"
"425",42,2,-0.455324986521903,0.848665438074189,-2.45206814536043,-0.132071067811865,"goal szwmu"
"426",42.5,3,-4.24301953792364,1.26465846114521,-1.83720920441972,1.63207106781187,"goal iusgk"
"427",42.5,1,-0.433430306554285,1.7455338033195,2.8656560891167,-1.36792893218813,"goal qlrxn"
"428",42.5,5,-3.63415363535172,1.87995660795765,-3.38455161472363,1.63207106781187,"goal kckdb"
"429",42.5,4,-3.37908527062235,1.03594904778057,-3.65558945880362,1.36792893218813,"goal mhuco"
"430",42.5,2,-0.519067019548921,0.673535641662326,-2.45206814536043,-0.132071067811865,"goal szwmu"
"431",43,3,-4.29702028239443,1.57091190150826,-1.83720920441972,1.63207106781187,"goal iusgk"
"432",43,1,-0.226218355431713,1.58653448099138,2.8656560891167,-1.36792893218813,"goal qlrxn"
"433",43,5,-3.63415363535172,1.87995660795765,-3.38455161472363,1.63207106781187,"goal kckdb"
"434",43,4,-3.37908527062235,1.03594904778057,-3.65558945880362,1.36792893218813,"goal mhuco"
"435",43,2,-0.614680069089448,0.410840947044533,-2.45206814536043,-0.132071067811865,"goal szwmu"
"436",43.5,3,-4.12130675668078,1.99512187837855,-1.83720920441972,1.63207106781187,"goal iusgk"
"437",43.5,1,0.0845995712521437,1.34803549749919,2.8656560891167,-1.36792893218813,"goal qlrxn"
"438",43.5,5,-3.63415363535172,1.87995660795765,-3.38455161472363,1.63207106781187,"goal kckdb"
"439",43.5,4,-3.37908527062235,1.03594904778057,-3.65558945880362,1.36792893218813,"goal mhuco"
"440",43.5,2,-0.687385471394214,-0.00149187923447406,-2.45206814536043,-0.132071067811865,"goal szwmu"
"441",44,3,-4.12130675668078,1.99512187837855,-1.83720920441972,1.63207106781187,"goal iusgk"
"442",44,1,0.481017891577837,0.915420814548157,2.8656560891167,-1.36792893218813,"goal qlrxn"
"443",44,5,-3.63415363535172,1.87995660795765,-3.38455161472363,1.63207106781187,"goal kckdb"
"444",44,4,-3.37908527062235,1.03594904778057,-3.65558945880362,1.36792893218813,"goal mhuco"
"445",44,2,-0.830369603604485,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"446",44.5,3,-3.83198705729016,2.61556997596148,-1.83720920441972,1.63207106781187,"goal iusgk"
"447",44.5,1,0.581314294420162,0.346611648535425,2.8656560891167,-1.36792893218813,"goal qlrxn"
"448",44.5,5,-3.63415363535172,1.87995660795765,-3.38455161472363,1.63207106781187,"goal kckdb"
"449",44.5,4,-3.37908527062235,1.03594904778057,-3.65558945880362,1.36792893218813,"goal mhuco"
"450",44.5,2,-0.830369603604485,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"451",45,3,-3.20071841172573,2.53246188212431,-1.83720920441972,1.63207106781187,"goal iusgk"
"452",45,1,0.681610697262487,-0.222197517477308,2.8656560891167,-1.36792893218813,"goal qlrxn"
"453",45,5,-3.63415363535172,1.87995660795765,-3.38455161472363,1.63207106781187,"goal kckdb"
"454",45,4,-3.37908527062235,1.03594904778057,-3.65558945880362,1.36792893218813,"goal mhuco"
"455",45,2,-1.45745605596932,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"456",45.5,3,-2.63935056896995,2.24023227994633,-1.83720920441972,1.63207106781187,"goal iusgk"
"457",45.5,1,0.681610697262487,-0.222197517477308,2.8656560891167,-1.36792893218813,"goal qlrxn"
"458",45.5,5,-3.63415363535172,1.87995660795765,-3.58451608538295,-1.63207106781187,"goal uzqiu"
"459",45.5,4,-3.37908527062235,1.03594904778057,-3.65558945880362,1.36792893218813,"goal mhuco"
"460",45.5,2,-2.08454250833415,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"461",46,3,-2.38868483299538,2.04788969577144,-1.83720920441972,1.63207106781187,"goal iusgk"
"462",46,1,1.16111120924566,-0.527673033703753,2.8656560891167,-1.36792893218813,"goal qlrxn"
"463",46,5,-3.63415363535172,1.87995660795765,-3.58451608538295,-1.63207106781187,"goal uzqiu"
"464",46,4,-3.37908527062235,1.03594904778057,-4.00707106781187,-1.52163449160752,"goal fotmu"
"465",46,2,-2.08454250833415,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"466",46.5,3,-2.10885310767855,1.90221851987245,-1.83720920441972,1.63207106781187,"goal iusgk"
"467",46.5,1,1.68557430811566,-0.744912762219928,2.8656560891167,-1.36792893218813,"goal qlrxn"
"468",46.5,5,-3.63415363535172,1.87995660795765,-3.58451608538295,-1.63207106781187,"goal uzqiu"
"469",46.5,4,-3.37908527062235,1.03594904778057,-4.00707106781187,-1.52163449160752,"goal fotmu"
"470",46.5,2,-2.08454250833415,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"471",47,3,-2.10885310767855,1.90221851987245,-1.83720920441972,1.63207106781187,"goal iusgk"
"472",47,1,2.21003740698565,-0.962152490736102,2.8656560891167,-1.36792893218813,"goal qlrxn"
"473",47,5,-3.82165363535172,1.87995660795765,-3.58451608538295,-1.63207106781187,"goal uzqiu"
"474",47,4,-3.37908527062235,1.03594904778057,-4.00707106781187,-1.52163449160752,"goal fotmu"
"475",47,2,-2.08454250833415,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"476",47.5,3,-2.10885310767855,1.90221851987245,-1.83720920441972,1.63207106781187,"goal iusgk"
"477",47.5,1,2.44905974731042,-1.11442651542562,2.8656560891167,-1.36792893218813,"goal qlrxn"
"478",47.5,5,-4.10290363535172,1.87995660795765,-3.58451608538295,-1.63207106781187,"goal uzqiu"
"479",47.5,4,-3.51166779209483,0.903366526308097,-4.00707106781187,-1.52163449160752,"goal fotmu"
"480",47.5,2,-2.08454250833415,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"481",48,3,-2.10885310767855,1.90221851987245,-1.83720920441972,1.63207106781187,"goal iusgk"
"482",48,1,2.44905974731042,-1.11442651542562,2.8656560891167,-1.36792893218813,"goal qlrxn"
"483",48,5,-4.10290363535172,1.87995660795765,-3.58451608538295,-1.63207106781187,"goal uzqiu"
"484",48,4,-3.71054157430355,0.704492744099381,-4.00707106781187,-1.52163449160752,"goal fotmu"
"485",48,2,-2.08454250833415,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"486",48.5,3,-2.10885310767855,1.90221851987245,-1.83720920441972,1.63207106781187,"goal iusgk"
"487",48.5,1,2.44905974731042,-1.11442651542562,2.8656560891167,-1.36792893218813,"goal qlrxn"
"488",48.5,5,-4.40121430866479,1.58164593464457,-3.58451608538295,-1.63207106781187,"goal uzqiu"
"489",48.5,4,-4.00885224761662,0.406182070786306,-4.00707106781187,-1.52163449160752,"goal fotmu"
"490",48.5,2,-2.08454250833415,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"491",49,3,-2.10885310767855,1.90221851987245,-1.83720920441972,1.63207106781187,"goal iusgk"
"492",49,1,2.44905974731042,-1.11442651542562,2.8656560891167,-1.36792893218813,"goal qlrxn"
"493",49,5,-4.48982273184925,1.39162455791007,-3.58451608538295,-1.63207106781187,"goal uzqiu"
"494",49,4,-4.00885224761662,0.406182070786306,-4.00707106781187,-1.52163449160752,"goal fotmu"
"495",49,2,-2.08454250833415,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"496",49.5,3,-2.10885310767855,1.90221851987245,-1.83720920441972,1.63207106781187,"goal iusgk"
"497",49.5,1,2.44905974731042,-1.11442651542562,2.8656560891167,-1.36792893218813,"goal qlrxn"
"498",49.5,5,-4.5784311550337,1.20160318117557,-3.58451608538295,-1.63207106781187,"goal uzqiu"
"499",49.5,4,-4.57891637782013,0.140356801232942,-4.00707106781187,-1.52163449160752,"goal fotmu"
"500",49.5,2,-2.08454250833415,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
"501",50,3,-2.10885310767855,1.90221851987245,-1.83720920441972,1.63207106781187,"goal iusgk"
"502",50,1,2.44905974731042,-1.11442651542562,2.8656560891167,-1.36792893218813,"goal qlrxn"
"503",50,5,-4.60567616496186,0.890191292707484,-3.58451608538295,-1.63207106781187,"goal uzqiu"
"504",50,4,-4.73589728527764,-0.44550392121677,-4.00707106781187,-1.52163449160752,"goal fotmu"
"505",50,2,-2.08454250833415,-0.394337553822506,-2.45206814536043,-0.132071067811865,"goal szwmu"
